x,y,z,porosity
598462,6909027.31,114.26,0.060276217078063
598462.3,6909027.28,114.59,0.0608755063555777
598462.2,6909027.3,114.54,0.091419709244545
598462.2,6909027.29,114.54,0.0428403353365235
598462.07,6909027.35,114.5,0.093387609537681
598462.2,6909027.29,114.54,0.0475473649897488
598462.19,6909027.3,114.47,0.0781005328752413
598462.74,6909027.27,114.59,0.0989168950516783
598462.5,6909027.28,114.67,0.0488372491390886
598462.5,6909027.28,114.67,0.0637811499293607
598462.37,6909027.29,114.63,0.021832540723182
598462.5,6909027.28,114.67,0.0978970574314524
598462.58,6909027.28,114.69,0.0927489127191621
598462.98,6909027.27,114.93,0.0111931724075961
598462.97,6909027.26,114.93,0.0662970618756584
598462.98,6909027.25,114.93,0.0963514771499119
598463.24,6909027.26,114.95,0.0907970328034359
598463.24,6909027.26,114.95,0.0802193571233332
598463.21,6909027.25,114.79,0.0484471845243245
598461.8,6909027.31,114.27,0.0742939603359577
598461.76,6909027.32,114.3,0.0167654224723099
598461.8,6909027.31,114.27,0.0638216361637979
598461.94,6909027.31,114.27,0.0668716253492369
598461.94,6909027.31,114.27,0.0443791780945335
598462.04,6909027.3,114.35,0.0548563064547367
598461.89,6909027.33,112.73,0.0459023621592563
598463.52,6909027.24,113.82,0.0101125719581161
598463.46,6909027.26,113.87,0.0769155540758501
598463.46,6909027.26,113.87,0.0433929474435978
598463.4,6909027.25,114.13,0.0722719545061326
598466.12,6909027.14,114.46,0.0238154945731563
598466.29,6909027.14,114.52,0.0198892159222
598465.76,6909027.16,113.89,0.0146418710104573
598465.95,6909027.16,113.85,0.0577420499337968
598466.3,6909027.13,114.52,0.0231503293647107
598466.43,6909027.13,114.46,0.0426554096604354
598466.43,6909027.13,114.46,0.086316000381971
598466.55,6909027.12,114.32,0.0221940165181256
598466.55,6909027.13,114.32,0.0285462168548667
598466.55,6909027.13,114.32,0.0292048020781615
598466.74,6909027.12,114.28,0.0321919204449449
598467.88,6909027.07,114.49,0.0611296733932516
598468.1,6909027.06,114.47,0.0861222773490186
598468.45,6909027.07,112.6,0.0600846046931423
598468.39,6909027.07,112.32,0.0321899257959018
598468.39,6909027.07,112.32,0.0282938383061522
598467.7,6909027.1,112.16,0.0629154402485402
598468.63,6909027.01,114.53,0.0583459468336696
598468.77,6909027.01,114.48,0.0225706604191938
598470.71,6909026.95,113.89,0.0141539365447135
598470.96,6909026.95,113.8,0.0535186794591178
598471.04,6909026.95,113.62,0.0713801184865223
598470.96,6909026.95,113.43,0.0165347342933698
598470.96,6909026.95,113.8,0.095710837620615
598470.98,6909026.95,113.59,0.0351581984904187
598470.74,6909026.96,113.45,0.0727797677048186
598470.98,6909026.95,113.47,0.0225418566698978
598470.98,6909026.95,113.47,0.0941857003937628
598470.96,6909026.95,113.43,0.0752352352786548
598471.11,6909026.93,113.66,0.0773012989113887
598471.1,6909026.9,113.76,0.0469592478324226
598471.1,6909026.89,113.76,0.0344898379825964
598471.04,6909026.95,113.62,0.0352020166821894
598468.87,6909027.03,114.55,0.0849674645605002
598468.9,6909027.03,114.66,0.0285923347655102
598468.95,6909027.03,114.68,0.0447103605051071
598469.02,6909027.03,114.72,0.0946197312215498
598468.76,6909027.01,114.48,0.098659294551882
598468.72,6909027.03,114.6,0.0433337568176972
598468.72,6909027.04,114.6,0.010702933454157
598468.72,6909027.03,114.6,0.0217734439544149
598468.61,6909027.04,114.63,0.0654795863083763
598468.72,6909027.02,114.6,0.0364218330361025
598468.76,6909027.03,114.65,0.0830145974792853
598468.76,6909027.03,114.65,0.02752364021988
598468.82,6909027.03,114.72,0.149308799124229
598468.82,6909027.03,114.72,0.151193781613646
598468.8,6909027.03,114.75,0.147997333953202
598468.82,6909027.03,114.72,0.144587577985272
598468.9,6909027.03,114.72,0.168337895240752
598468.76,6909027.03,114.65,0.0144059459894729
598468.81,6909027.03,114.65,0.0125768232435127
598468.39,6909027.05,114.62,0.0116864650993617
598468.32,6909027.05,114.66,0.12209988768464
598468.39,6909027.05,114.62,0.0806158139521731
598468.39,6909027.05,114.68,0.175059186460799
598468.52,6909027.04,114.57,0.0501473547985127
598468.48,6909027.05,114.61,0.0188571850087113
598468.48,6909027.05,114.61,0.094980523531943
598468.39,6909027.05,114.62,0.089757983346981
598468.48,6909027.05,114.61,0.0514897271775301
598468.44,6909027.05,114.7,0.128647707452308
598469.38,6909027,114.8,0.0697624178161771
598469.55,6909027,114.8,0.0920809842606726
598471.25,6909026.93,114.15,0.0556727465579727
598471.11,6909026.94,114.41,0.0772968827028684
598470.95,6909026.93,114.72,0.0273772073327099
598471.1,6909026.93,114.69,0.0763081372558329
598470.95,6909026.94,114.67,0.0582802033490787
598471.1,6909026.93,114.69,0.0220978382774729
598470.65,6909026.95,114.79,0.133053922044991
598470.79,6909026.95,114.73,0.0649184094659117
598470.79,6909026.95,114.73,0.0508916384185288
598470.81,6909026.95,114.7,0.0381476007876686
598470.79,6909026.95,114.73,0.0547932864675621
598470.95,6909026.93,114.72,0.0604800909023814
598469.9,6909026.98,114.22,0.0903901351092918
598469.83,6909026.99,114.52,0.0258705512116209
598471.02,6909026.94,114.34,0.0440609016594428
598471.03,6909026.94,114.4,0.0817113856132819
598470,6909026.96,113.55,0.0556073215155324
598470,6909026.99,113.48,0.0286476515503784
598470,6909026.96,113.55,0.0809775047264973
598469.95,6909026.98,113.83,0.0876851152757301
598470.32,6909026.98,113.51,0.0140458907875193
598470.32,6909026.97,113.69,0.0462696666177614
598470.26,6909026.98,113.67,0.0195516412581197
598470.27,6909026.98,113.52,0.0977405076417153
598470.42,6909026.97,113.46,0.0387456463720534
598470.64,6909026.96,113.48,0.0702899352215797
598470.72,6909026.96,113.5,0.0564906347120199
598470.71,6909026.95,113.89,0.0989251665882231
598470.75,6909026.96,113.75,0.0318850201563077
598470.75,6909026.96,113.57,0.0785488902805663
598470.83,6909026.96,113.37,0.0695587476543706
598470.8,6909026.96,113.41,0.013583299873675
598470.49,6909026.97,113.43,0.0102788215335579
598470.11,6909026.99,113.54,0.02180832050967
598470.39,6909026.98,113.46,0.0479611694259973
598470.32,6909026.98,113.61,0.0984174620714519
598471.1,6909026.89,113.76,0.0880918354241435
598471.11,6909026.94,113.91,0.0604921160882135
598471.58,6909026.92,113.99,0.0686288290423977
598471.6,6909026.92,113.65,0.0479117200457881
598471.68,6909026.92,114.16,0.0234475481336739
598471.58,6909026.92,113.99,0.0796398759619124
598471.58,6909026.92,113.99,0.0748306911387785
598471.58,6909026.92,114.06,0.0297040781849374
598471.48,6909026.92,114.14,0.0502782637835541
598471.53,6909026.92,113.99,0.0303534096492418
598472.16,6909026.89,114.2,0.0971520807009425
598472.14,6909026.9,114.08,0.0182439647964466
598472.16,6909026.89,114.2,0.0380362094945056
598472.1,6909026.9,114.18,0.0262214015677706
598471.65,6909026.91,114.5,0.0625119268368367
598471.7,6909026.91,114.42,0.0621424505709409
598471.82,6909026.91,114.44,0.0340967726760935
598471.65,6909026.91,114.5,0.0218031267163318
598472.54,6909026.88,114.71,0.0705020818072007
598472.84,6909026.86,114.68,0.0309060890767094
598472.71,6909026.87,114.84,0.0839929387096266
598472.75,6909026.87,114.77,0.0841195010283308
598472.71,6909026.87,114.84,0.175921253019748
598472.68,6909026.87,114.88,0.119561000190957
598472.67,6909026.87,114.78,0.136293633381363
598472.89,6909026.86,114.76,0.0801829344545476
598472.54,6909026.88,114.71,0.0110185101108391
598472.38,6909026.88,114.75,0.0302210992394061
598472.38,6909026.88,114.75,0.0986619135464624
598472.25,6909026.89,114.84,0.115796014372033
598471.54,6909026.92,114.99,0.0894030577632467
598471.68,6909026.91,114.98,0.145683454177591
598471.69,6909026.9,114.98,0.161804680706005
598471.77,6909026.91,115.01,0.0950197899702676
598471.77,6909026.91,115.01,0.169184644546333
598471.88,6909026.9,114.98,0.13098691799948
598471.88,6909026.9,114.98,0.153807592727684
598471.89,6909026.9,115.06,0.127758789583769
598471.93,6909026.9,114.96,0.126469099584738
598471.88,6909026.9,114.98,0.174416528526674
598471.77,6909026.91,115.01,0.0958750922290232
598471.84,6909026.9,115.04,0.151275588841531
598471.8,6909026.9,115.11,0.134635507082488
598471.66,6909026.91,115.03,0.104773918254747
598471.29,6909026.93,115.1,0.157296144782416
598471.42,6909026.92,115.07,0.125954042542623
598471.42,6909026.92,115.07,0.105868343835679
598471.42,6909026.92,115.1,0.178607857535519
598471.42,6909026.92,115.07,0.152215088886129
598471.48,6909026.92,115,0.110713292913271
598471.48,6909026.92,115,0.151333131857205
598471.5,6909026.92,114.94,0.144142148103689
598473.36,6909026.84,114.35,0.0847781900108355
598473.45,6909026.84,114.37,0.0868007405362593
598473.45,6909026.84,114.37,0.0755214968219247
598473.49,6909026.84,114.37,0.04562256068194
598473.44,6909026.84,114.46,0.0160861487963327
598473.49,6909026.84,114.37,0.0248662352519775
598473.45,6909026.84,114.37,0.0988940912860395
598473.45,6909026.84,114.34,0.0316592142888585
598473.49,6909026.83,114.37,0.0939364955320351
598473.58,6909026.83,114.4,0.0194203847301586
598473.77,6909026.83,114.59,0.17534529042141
598473.62,6909026.83,114.55,0.0123981223183749
598473.62,6909026.83,114.55,0.0723241990671581
598473.58,6909026.83,114.51,0.0336843758656495
598473.62,6909026.83,114.55,0.0284759827396357
598473.55,6909026.84,114.54,0.0921947298873236
598473.62,6909026.83,114.55,0.0361191073938066
598473.64,6909026.83,114.61,0.106564377176506
598473.51,6909026.84,114.47,0.0555913574147893
598473.7,6909026.83,114.52,0.0623069355767821
598473.59,6909026.83,114.55,0.0126272450498057
598473.61,6909026.83,114.48,0.0155579317936386
598473.73,6909026.83,114.5,0.099592838921054
598473.67,6909026.83,114.36,0.064386930402305
598473.55,6909026.84,114.54,0.0847491263338973
598473.46,6909026.84,114.56,0.0427436927919869
598473.54,6909026.84,114.55,0.0781964441549563
598473.49,6909026.84,114.48,0.0651915455660475
598473.49,6909026.84,114.44,0.0871435655872948
598473.51,6909026.84,114.47,0.0935050258483139
598473.57,6909026.84,114.49,0.0564582457290174
598473.5,6909026.84,114.5,0.0791952431281928
598473.33,6909026.85,114.51,0.0812048844766473
598473.42,6909026.84,114.64,0.0655994494792105
598473.42,6909026.84,114.64,0.0723346803584354
598473.51,6909026.84,114.69,0.115264208196561
598473.35,6909026.84,114.7,0.0871249710387635
598473.42,6909026.84,114.72,0.143416351222493
598473.42,6909026.84,114.72,0.162793639229362
598473.51,6909026.84,114.69,0.12413850366925
598473.42,6909026.84,114.72,0.0877443987061069
598473.39,6909026.84,114.65,0.0179535089388383
598473.39,6909026.84,114.68,0.0195008281170694
598473.51,6909026.84,114.69,0.126306001191657
598473.47,6909026.84,114.75,0.163206169259268
598473.51,6909026.84,114.74,0.103028959188879
598473.62,6909026.83,114.66,0.15087469901254
598473.51,6909026.84,114.69,0.143090503697831
598473.62,6909026.83,114.66,0.152660350977608
598473.69,6909026.83,114.68,0.101915358618653
598473.65,6909026.83,114.1,0.0407467943125674
598473.71,6909026.83,113.95,0.0659447133704549
598473.75,6909026.83,113.75,0.0494946323519294
598473.65,6909026.83,113.92,0.0534316224430479
598473.82,6909026.83,113.77,0.0328502336755919
598473.81,6909026.83,113.84,0.0936803739171313
598473.74,6909026.83,113.79,0.079336645421528
598473.85,6909026.82,113.8,0.0386902502496775
598474.04,6909026.82,114.07,0.0547573467700438
598474.02,6909026.82,113.97,0.0806811092786642
598474.02,6909026.82,113.97,0.0235572499840559
598474,6909026.82,113.97,0.0629965403638318
598474.02,6909026.82,113.97,0.0337927461818082
598474.03,6909026.82,113.88,0.0181781575819257
598473.25,6909026.85,114.14,0.0570151341340444
598473.29,6909026.85,114.19,0.0720812293939291
598473.29,6909026.85,114.19,0.0605579200225994
598473.56,6909026.84,114.26,0.057057787133064
598469.82,6909026.99,114.57,0.0376837022216517
598469.83,6909026.99,114.76,0.0528931498422821
598472.07,6909026.9,114.66,0.0860448480954567
598471.97,6909026.9,114.79,0.169627476169157
598471.85,6909026.9,114.88,0.100767485341452
598471.69,6909026.9,114.98,0.144245999651181
598472.46,6909026.87,114.98,0.103962600808351
598472.3,6909026.88,114.96,0.142323404675352
598472.3,6909026.88,114.96,0.17000171470025
598472.08,6909026.9,114.97,0.129841016915083
598472.32,6909026.88,114.31,0.0484243805968006
598472.36,6909026.89,114.25,0.0943673832367128
598472.36,6909026.89,114.25,0.0107867734160165
598472.49,6909026.88,114.2,0.0703597592330354
598472.17,6909026.89,114.2,0.0673252432531459
598472.33,6909026.89,114.26,0.0367244541536449
598472.33,6909026.89,114.26,0.0350837566799537
598472.36,6909026.89,114.25,0.0253583819088357
598472.47,6909026.88,114.34,0.0646200553130254
598472.49,6909026.88,114.2,0.0935434042785279
598472.36,6909026.89,114.25,0.0823423119912302
598472.48,6909026.88,114.26,0.0383666845638807
598472.69,6909026.87,114.22,0.0331797994946007
598472.84,6909026.87,114.22,0.0334083111054443
598473.38,6909026.84,114.24,0.0527769362531986
598473.24,6909026.85,114.24,0.0501453468275436
598472.8,6909026.87,114.25,0.0842045608629181
598472.79,6909026.87,114.31,0.0546794855401741
598472.59,6909026.88,114.73,0.0588682786547041
598472.6,6909026.87,114.69,0.027233720170437
598472.6,6909026.87,114.69,0.0678922296877661
598472.56,6909026.87,114.66,0.0601902478578981
598472.6,6909026.87,114.69,0.0324843653861133
598472.68,6909026.87,114.65,0.0299863599660261
598472.59,6909026.88,114.73,0.0784033530932113
598472.58,6909026.87,114.79,0.0807356619125226
598472.58,6909026.87,114.79,0.0940831747255575
598472.66,6909026.87,114.8,0.0837993983107766
598472.27,6909026.89,114.88,0.147230000987672
598472.35,6909026.88,114.95,0.107223417877796
598472.27,6909026.89,114.88,0.14448997764946
598472.39,6909026.88,114.91,0.0971172779172559
598472.39,6909026.88,114.91,0.107327985464773
598472.46,6909026.88,114.94,0.0826357300287333
598473.26,6909026.84,114.67,0.0909870712659926
598473.31,6909026.84,114.71,0.0872355294736174
598473.31,6909026.84,114.71,0.0889251380792475
598473.41,6909026.84,114.73,0.130911309985637
598472.97,6909026.86,114.13,0.0245003362308577
598472.99,6909026.86,114.2,0.0286797917658022
598472.99,6909026.86,114.2,0.0634242084333304
598473.01,6909026.86,114.25,0.010211977607216
598473.02,6909026.86,114.34,0.0717100967898853
598473.06,6909026.86,114.51,0.049978330399565
598472.92,6909026.86,114.09,0.0201170200995493
598473.07,6909026.86,114.05,0.0936202763442398
598473.54,6909026.84,113.67,0.0617339774907378
598473.61,6909026.84,113.57,0.0345750748845129
598473.16,6909026.87,113.04,0.0105527354739205
598473,6909026.87,113.09,0.0410878059731893
598473,6909026.87,113.09,0.0831451329817935
598472.87,6909026.88,113.21,0.0434921597605522
598472.18,6909026.92,112.72,0.0856884254783522
598472.49,6909026.9,112.57,0.0919666933231254
598472.49,6909026.9,112.57,0.0632417848891423
598472.72,6909026.89,112.45,0.0650364574680744
598470.8,6909026.96,112.47,0.0646099872435429
598470.81,6909026.97,112.36,0.0917598692417695
598470.81,6909026.97,112.36,0.0852220706271401
598470.84,6909026.96,112.16,0.0849148821007631
598472.71,6909026.88,113.38,0.0516217003158843
598472.81,6909026.88,113.22,0.022066825499378
598472.81,6909026.88,113.22,0.0715028212601525
598472.8,6909026.88,113.01,0.0176548266469872
598472.72,6909026.89,112.45,0.0154274527206704
598472.76,6909026.87,112.18,0.0722250615921773
598476.2,6909026.73,112.23,0.0570780797051721
598476.58,6909026.72,112.21,0.0925750814454058
598473.9,6909026.81,114.67,0.125514863259985
598474.11,6909026.8,114.64,0.15865638803813
598474.18,6909026.81,113.75,0.0441222721226132
598474,6909026.83,113.77,0.0468332058634222
598474,6909026.83,113.77,0.0930758387937052
598473.89,6909026.82,113.75,0.0323629634038526
598474,6909026.81,113.97,0.0143616478510431
598474.07,6909026.79,114.16,0.0975842992719309
598474.11,6909026.81,114.32,0.167880520397163
598474.17,6909026.81,114.37,0.159125808582439
598474.17,6909026.81,114.37,0.145401897160484
598474.18,6909026.81,114.44,0.0927692361884039
598476.47,6909026.73,113.07,0.049800798776344
598476.28,6909026.73,113.39,0.0102771433499133
598474.28,6909026.81,114.58,0.143401328328569
598474.92,6909026.78,114.58,0.145073114250886
598474.92,6909026.78,114.58,0.0969925671336707
598475.33,6909026.76,114.65,0.172293353523453
598475.33,6909026.76,114.65,0.0957643049281085
598475.72,6909026.74,114.84,0.146724017961584
598476.47,6909026.71,113.8,0.148169000768535
598476.09,6909026.73,114.08,0.170407353565067
598476.09,6909026.73,114.08,0.147139830866336
598475.89,6909026.74,114.25,0.135906209958263
598475.89,6909026.74,114.25,0.0825325494450676
598475.75,6909026.74,114.57,0.155986890517688
598475.75,6909026.74,114.57,0.119332103259965
598475.72,6909026.74,114.84,0.135911307060223
598475.06,6909026.75,113.87,0.0305488428417085
598475.09,6909026.77,113.75,0.0820396504954678
598475.72,6909026.74,114.84,0.173189878183098
598475.96,6909026.73,114.94,0.15701064127307
598475.96,6909026.73,114.94,0.179346726496032
598476.35,6909026.72,114.97,0.113147460916071
598476.35,6909026.72,114.97,0.159077533654114
598476.57,6909026.71,114.99,0.11404515644394
598467.34,6909027.1,114.37,0.0339152351912703
598467.61,6909027.08,114.51,0.0336513541073013
598467.61,6909027.08,114.51,0.0129857087348444
598467.62,6909027.08,114.62,0.0446773092217105
598467.26,6909027.09,114.91,0.0815998171578711
598467.94,6909027.06,114.9,0.11480778604692
598467.94,6909027.06,114.9,0.130527820438172
598468.6,6909027.04,114.85,0.133290916118141
598468.6,6909027.04,114.85,0.120288231332987
598469,6909027.03,114.77,0.0229853614250643
598466.99,6909027.1,114.48,0.0867579676879549
598466.92,6909027.11,114.6,0.0879095858779177
598466.92,6909027.11,114.6,0.0146257352317696
598466.89,6909027.11,114.67,0.0960974309642772
598466.89,6909027.11,114.67,0.0430159405078029
598466.87,6909027.11,114.93,0.179926366858068
598466.63,6909027.12,114.75,0.0589524365424888
598466.67,6909027.12,114.73,0.0824709490345337
598466.67,6909027.12,114.73,0.080682007075842
598466.78,6909027.11,114.73,0.0699680323345805
598467.11,6909027.1,114.63,0.0189066218349292
598467.38,6909027.09,114.71,0.0928034384864859
598467.28,6909027.09,114.68,0.0493605441500845
598467.39,6909027.09,114.67,0.0804767193280072
598466.81,6909027.11,114.83,0.106755152551284
598466.87,6909027.11,114.85,0.113005176028075
598466.8,6909027.11,114.9,0.172008116280707
598466.75,6909027.11,114.96,0.128153897579083
598466.8,6909027.11,114.96,0.100897188086183
598466.8,6909027.11,114.96,0.167955225005587
598466.83,6909027.11,114.95,0.142543236592781
598466.83,6909027.11,114.95,0.121222403139642
598466.86,6909027.11,114.93,0.175041712365415
598466.75,6909027.11,114.96,0.172411433231434
598466.8,6909027.11,114.96,0.175948740563132
598467.16,6909027.1,114.94,0.111660520472533
598467.26,6909027.09,114.91,0.131021842007975
598467.18,6909027.09,114.4,0.0152332057365065
598467.34,6909027.1,114.37,0.0658829060500879
598466.06,6909027.14,114.13,0.0333525558352845
598466.05,6909027.15,114.06,0.0381477013654451
598466.05,6909027.15,114.06,0.0182017601007358
598466.04,6909027.15,114.01,0.0228107378814753
598466.04,6909027.15,114.01,0.023528908668949
598466.03,6909027.15,113.86,0.0381809073233485
598466.47,6909027.16,115.05,0.166015745444494
598466.75,6909027.11,114.96,0.144978271438924
598467,6909027.11,114.47,0.0784826521043991
598467.15,6909027.1,114.38,0.0213363752111304
598467.15,6909027.1,114.38,0.0789640289768843
598467.34,6909027.1,114.37,0.0575002039228505
598465.18,6909027.18,114.39,0.0867012953033291
598465.31,6909027.17,114.58,0.0688250619658773
598465.31,6909027.17,114.58,0.048536078960409
598465.69,6909027.16,114.65,0.0806709046808523
598465.69,6909027.16,114.65,0.0306746106832972
598466.19,6909027.14,114.62,0.0775763512923234
598466.19,6909027.13,114.62,0.0488477284580756
598466.39,6909027.13,114.53,0.0788577105594598
598466.39,6909027.13,114.53,0.0242096069730121
598466.43,6909027.13,114.46,0.040172381162134
598466.55,6909027.12,114.32,0.0750523608341521
598466.59,6909027.13,114.26,0.0444803032997396
598466.06,6909027.14,114.13,0.0170615074599865
598466.11,6909027.15,114.36,0.0142012602015488
598465.2,6909027.17,114.3,0.0307941093209255
598465.18,6909027.18,114.39,0.0795178536622645
598464.44,6909027.2,114.8,0.0809953513049562
598464.26,6909027.21,114.91,0.0683653842715576
598464.44,6909027.2,114.8,0.0773322330700164
598464.51,6909027.2,114.75,0.0733574143108093
598464.51,6909027.2,114.75,0.0409539643590859
598464.52,6909027.2,114.75,0.0828941266104161
598464.54,6909027.2,114.68,0.0316960490057982
598464.52,6909027.2,114.75,0.0590985053081819
598464.69,6909027.2,114.7,0.0462840761570931
598464.51,6909027.2,114.39,0.0575498474769447
598464.51,6909027.21,114.35,0.0970386711258241
598479.39,6909026.6,114.02,0.138980581686598
598479.62,6909026.56,113.99,0.108426883018421
598478.26,6909026.63,114.27,0.134647731389687
598478.23,6909026.64,114.4,0.174104741663647
598478.26,6909026.63,114.27,0.175511527616999
598478.49,6909026.63,114.27,0.106040534218609
598478.26,6909026.63,114.27,0.163459586152357
598478.34,6909026.64,114.36,0.152413655274655
598476.91,6909026.69,114.16,0.171062183506978
598477.03,6909026.69,114.29,0.168131129818043
598478.86,6909026.56,114.29,0.113420265145717
598479.21,6909026.61,114.07,0.158710526347384
598478.4,6909026.63,114.91,0.115384538124576
598478.6,6909026.62,114.89,0.141923725729749
598478.6,6909026.62,114.89,0.136542043919982
598478.94,6909026.61,114.82,0.177250300570602
598479.42,6909026.59,114.82,0.146572428235385
598479.79,6909026.57,114.71,0.176957524526117
598479.79,6909026.57,114.71,0.154415279331992
598479.82,6909026.56,114.7,0.13231498861739
598479.98,6909026.57,114.73,0.110033118818566
598479.98,6909026.57,114.73,0.137382175812214
598480.12,6909026.56,114.71,0.176116797342252
598480.12,6909026.56,114.71,0.171278652813673
598480.15,6909026.56,114.68,0.122186566367369
598480.15,6909026.56,114.68,0.124206726957348
598480.3,6909026.56,114.67,0.115606810837688
598480.31,6909026.56,114.66,0.131451450765512
598480.5,6909026.55,114.44,0.177280820744719
598480.5,6909026.55,114.44,0.146152102993051
598480.7,6909026.54,114.36,0.101069303826781
598478.94,6909026.61,114.82,0.173628181953721
598478.97,6909026.61,114.81,0.120385621114725
598478.28,6909026.65,112.83,0.125188015340634
598478.29,6909026.65,113.02,0.114129451437057
598478.4,6909026.63,113.48,0.119206789465379
598478.29,6909026.65,113.02,0.109958996846193
598478.64,6909026.62,114.08,0.102504523598028
598478.68,6909026.63,114.06,0.143164634749287
598478.68,6909026.63,114.06,0.173266550070898
598479.21,6909026.61,114.07,0.122783017727441
598478.24,6909026.64,113.33,0.171194671373947
598477.96,6909026.65,113.34,0.140148426024299
598478.29,6909026.62,113.04,0.093151035087925
598478.56,6909026.63,113.08,0.0816643067366638
598478.53,6909026.63,113.08,0.153945838280742
598478.61,6909026.63,112.82,0.0843915070456117
598479.11,6909026.6,113.54,0.102934961320375
598479.2,6909026.6,112.95,0.0973993931058958
598479.15,6909026.61,113.12,0.128520078638147
598479.31,6909026.6,113.23,0.152450525584088
598479.21,6909026.61,114.07,0.144336526094052
598479.23,6909026.6,113.13,0.103374952635386
598479.23,6909026.6,113.13,0.108088399204004
598479.32,6909026.6,113,0.0887385099145187
598478.26,6909026.63,114.27,0.172743768433614
598478.36,6909026.61,113.92,0.131301724312607
598478.4,6909026.62,113.48,0.169802160240843
598478.56,6909026.63,113.5,0.154169123422551
598478.56,6909026.63,113.5,0.175823483701526
598479.08,6909026.61,113.79,0.16566163184503
598479.08,6909026.61,113.79,0.125524476446072
598479.39,6909026.6,114.02,0.110398239198969
598480.46,6909026.55,112.65,0.157721119227186
598480.48,6909026.55,113.08,0.173817074316267
598480.46,6909026.55,112.92,0.0806029007367957
598480.11,6909026.56,113.15,0.172229441621653
598480.09,6909026.57,112.68,0.170715304321145
598479.47,6909026.59,113.01,0.111034060387615
598479.49,6909026.6,112.28,0.128224691241275
598479.96,6909026.58,112.68,0.13837107329182
598479.48,6909026.59,112.71,0.104679949081255
598479.71,6909026.58,113.04,0.123257549326574
598479.72,6909026.59,112.67,0.140847669108486
598480.04,6909026.57,112.33,0.127587045215886
598479.61,6909026.59,112.35,0.127605463483328
598479.72,6909026.59,112.67,0.162848069113967
598479.74,6909026.58,112.2,0.116921826049965
598474.18,6909026.81,114.44,0.157211372365603
598474.18,6909026.79,114.55,0.104563786995252
598475.45,6909026.76,114.38,0.159940274114224
598475.44,6909026.74,114.47,0.158936263953899
598475.71,6909026.75,114.6,0.126675171515803
598475.76,6909026.74,114.41,0.169503797976239
598475.85,6909026.74,114.72,0.118958814136907
598475.81,6909026.74,114.86,0.176188104561707
598476.09,6909026.73,114.07,0.101004180914444
598476.17,6909026.69,114.2,0.0961125148836629
598476.5,6909026.71,114.08,0.149511177174369
598476.77,6909026.7,114.1,0.100766868526714
598476.62,6909026.71,114.08,0.177087496196918
598476.61,6909026.71,113.97,0.143589686056778
598476.5,6909026.71,114.08,0.102569193054037
598476.47,6909026.72,114,0.105896601806297
598469.92,6909026.98,114.85,0.0155191633010378
598470.02,6909026.98,114.83,0.0149165234471139
598470.02,6909026.98,114.83,0.0108326162147481
598470.21,6909026.97,114.89,0.0961888781904154
598470.03,6909026.98,114.89,0.138528591219322
598470.21,6909026.97,114.89,0.0886413204543407
598470.03,6909026.98,114.89,0.0864688245835039
598470.02,6909026.98,114.83,0.0585303804743887
598470.15,6909026.97,114.92,0.162569043736832
598470.29,6909026.97,114.88,0.115449465302993
598470.08,6909026.98,114.76,0.0568644309108655
598469.9,6909026.99,114.83,0.057843352142005
598469.91,6909026.99,114.76,0.0868633629510894
598470.02,6909026.98,114.83,0.0831209350460825
598469.81,6909026.99,114.86,0.0159548481144521
598469.7,6909026.99,114.85,0.0305860549041341
598469.63,6909027,114.91,0.124499587702317
598469.7,6909026.99,114.91,0.0942694986981809
598469.83,6909026.99,114.76,0.0494444108579307
598469.83,6909026.99,114.97,0.17450717269574
598469.63,6909027,114.96,0.109914611254023
598469.61,6909027,115.11,0.0898613408665684
598469.55,6909027,115.1,0.0839924314500439
598469.56,6909027,115.03,0.136608207009349
598469.56,6909027,115.03,0.176883366760091
598469.54,6909027,114.94,0.150618764986532
598470.25,6909026.96,114.98,0.172327881644037
598470.24,6909026.97,115.04,0.120551377974759
598470.86,6909026.94,115.12,0.0888957523206009
598470.87,6909026.94,115.05,0.102524352321543
598470.65,6909026.95,115.1,0.165110250126183
598470.66,6909026.95,115.04,0.140327316672463
598471.29,6909026.93,115.04,0.0849481136043655
598471.31,6909026.92,115.09,0.153796591976421
598471.12,6909026.93,115.17,0.137765084131544
598471.17,6909026.93,115.1,0.119067441798274
598466.87,6909027.11,114.85,0.166162818423443
598466.98,6909027.1,114.87,0.178197090237933
598466.98,6909027.1,114.87,0.178871277646103
598467.14,6909027.09,114.89,0.160342400261716
598467.14,6909027.09,114.89,0.129262045461621
598467.31,6909027.09,114.95,0.108673603406849
598467.31,6909027.09,114.95,0.127747983129238
598467.37,6909027.09,115.05,0.125587110354103
598467.37,6909027.09,115.05,0.172641380750503
598467.4,6909027.09,115.1,0.0820523366083206
598467.53,6909027.08,115.08,0.0819516175419169
598467.46,6909027.08,115.08,0.0993799113600849
598467.52,6909027.08,114.88,0.129043309559898
598467.72,6909027.07,114.9,0.0860918222043447
598467.72,6909027.07,114.9,0.102291021255819
598467.91,6909027.06,114.89,0.0827077802847638
598467.72,6909027.07,114.9,0.126350641141349
598467.61,6909027.08,115.19,0.154454555308646
598467.94,6909027.06,115.11,0.156526361169099
598467.68,6909027.08,115.02,0.129774379194854
598465.89,6909027.13,114.94,0.0915181830681546
598465.99,6909027.14,114.94,0.0741098404711253
598465.3,6909027.16,114.85,0.0217320879014343
