x,y,z,polyline_id
598472.52,6909026.88,115.71,3723
598472.57,6909026.88,115.65,3723
598472.62,6909026.87,115.58,3723
598472.62,6909026.87,115.58,3724
598472.64,6909026.87,115.56,3724
598473.41,6909026.84,115.64,3725
598473.23,6909026.85,115.75,3725
598473.23,6909026.85,115.75,3726
598473.24,6909026.85,115.81,3726
598473.23,6909026.85,115.75,3727
598473.11,6909026.86,115.83,3727
598473.41,6909026.84,115.83,3728
598473.4,6909026.84,115.68,3728
598473.4,6909026.84,115.68,3729
598473.41,6909026.84,115.64,3729
598473.61,6909026.84,115.83,3730
598473.63,6909026.83,115.69,3730
598473.63,6909026.83,115.69,3731
598473.86,6909026.83,115.82,3731
598471.11,6909026.93,115.01,3732
598471.39,6909026.92,115.33,3732
598469.7,6909027,115.54,3733
598469.94,6909026.98,115.2,3733
598469.94,6909026.98,115.2,3734
598470.02,6909026.98,115.1,3734
598470.03,6909026.97,115.09,3735
598470.1,6909026.98,114.93,3735
598470.03,6909026.97,115.09,3736
598470.19,6909026.97,115.32,3736
598469.94,6909026.98,115.2,3737
598470.16,6909026.98,115.59,3737
598470.03,6909026.98,115.35,3738
598470.26,6909026.97,115.58,3738
598474.66,6909026.8,112.63,3739
598474.92,6909026.75,112.58,3739
598478.64,6909026.63,114.08,3740
598478.64,6909026.62,114.08,3740
598478.49,6909026.63,114.27,3740
598478.49,6909026.63,114.27,3741
598478.71,6909026.6,114.24,3741
598478.71,6909026.6,114.24,3742
598479.21,6909026.61,114.07,3742
598482.37,6909026.51,114.46,3743
598482.7,6909026.45,114.28,3743
598468.56,6909027.03,114.09,3744
598468.82,6909027.04,113.77,3744
598468.98,6909027.03,113.65,3745
598469.2,6909027.02,113.52,3745
598465.98,6909027.15,113.46,3746
598466.02,6909027.16,113.53,3746
598466.02,6909027.16,113.53,3747
598466.28,6909027.15,113.56,3747
598466,6909027.16,113.72,3748
598466.02,6909027.16,113.53,3748
598464.77,6909027.21,112.42,3749
598464.58,6909027.23,112.41,3749
598466.43,6909027.14,113.47,3750
598466.67,6909027.13,113.18,3750
598466.67,6909027.13,113.18,3751
598466.77,6909027.13,113.46,3751
598466.77,6909027.11,113.45,3752
598466.63,6909027.13,113.45,3752
598466.77,6909027.11,113.45,3753
598467.04,6909027.1,113.47,3753
598467.04,6909027.1,113.47,3754
598467.2,6909027.09,113.48,3754
598466.67,6909027.13,113.18,3755
598466.73,6909027.13,113.07,3755
598466.04,6909027.16,113.11,3756
598465.75,6909027.17,113.19,3756
598476.38,6909026.71,113.6,3757
598476.36,6909026.73,113.28,3757
598476.36,6909026.73,113.28,3758
598476.33,6909026.73,113.18,3758
598475.6,6909026.75,114.09,3759
598475.33,6909026.76,114.06,3759
598474.75,6909026.78,113.88,3760
598474.7,6909026.79,113.83,3760
598474.54,6909026.79,113.71,3761
598474.7,6909026.79,113.83,3761
598476.24,6909026.72,113.61,3762
598475.98,6909026.73,113.7,3762
598475.98,6909026.73,113.7,3763
598475.26,6909026.77,113.76,3763
598475.26,6909026.77,113.76,3764
598474.94,6909026.78,113.73,3764
598474.94,6909026.78,113.73,3765
598474.55,6909026.79,113.69,3765
598474.54,6909026.79,113.71,3766
598474.38,6909026.79,113.47,3766
598474.54,6909026.78,113.71,3767
598474.55,6909026.79,113.69,3767
598474.08,6909026.82,113.18,3768
598473.99,6909026.83,113.1,3768
598473.99,6909026.83,113.1,3769
598473.99,6909026.83,112.9,3769
598473.99,6909026.83,112.9,3770
598474.03,6909026.83,112.82,3770
598474.13,6909026.83,112.36,3771
598474.1,6909026.83,112.59,3771
598474,6909026.83,112.96,3772
598474.06,6909026.83,112.97,3772
598474.06,6909026.83,112.97,3773
598474.39,6909026.81,113.02,3773
598474.06,6909026.83,112.97,3774
598474.03,6909026.83,112.82,3774
598477.78,6909026.67,112.84,3775
598477.83,6909026.67,112.83,3775
598477.83,6909026.67,112.83,3776
598478,6909026.66,112.83,3776
598477.87,6909026.66,112.72,3777
598478,6909026.66,112.83,3777
598477.87,6909026.66,112.72,3778
598477.83,6909026.67,112.83,3778
598477.78,6909026.67,112.72,3779
598477.78,6909026.67,112.84,3779
598477.85,6909026.67,112.54,3780
598478.3,6909026.65,112.59,3780
598477.71,6909026.67,112.73,3781
598477.75,6909026.67,112.56,3781
598478.31,6909026.65,112.45,3782
598477.96,6909026.66,112.41,3782
598480.93,6909026.53,114.19,3783
598480.93,6909026.53,114.24,3783
598480.93,6909026.53,114.24,3784
598481.25,6909026.52,114.22,3784
598480.95,6909026.51,114.11,3785
598481.24,6909026.52,114.14,3785
598481.24,6909026.52,114.14,3786
598481.25,6909026.52,114.22,3786
598481.06,6909026.53,114.22,3787
598481.08,6909026.53,114.12,3787
598481.24,6909026.51,114.38,3788
598481.38,6909026.5,114.38,3788
598481.38,6909026.5,114.38,3788
598481.38,6909026.51,114.37,3788
598481.38,6909026.5,114.38,3789
598481.62,6909026.5,114.36,3789
598481.62,6909026.5,114.36,3790
598481.68,6909026.49,114.35,3790
598481.94,6909026.48,114.26,3790
598483.12,6909026.44,114.02,3791
598483.64,6909026.52,113.94,3791
598479.52,6909026.58,114.27,3792
598479.5,6909026.59,114.12,3792
598479.5,6909026.59,114.12,3793
598479.52,6909026.59,114.05,3793
598479.5,6909026.59,114.12,3794
598479.58,6909026.59,114.07,3794
598479.58,6909026.59,114.07,3795
598479.66,6909026.59,114.05,3795
598479.66,6909026.59,114.05,3796
598479.65,6909026.56,114.04,3796
598479.5,6909026.59,114.13,3797
598479.38,6909026.6,114.27,3797
598479.51,6909026.58,114.28,3798
598479.52,6909026.59,114.32,3798
598479.52,6909026.59,114.32,3799
598479.56,6909026.59,114.46,3799
598479.52,6909026.59,114.32,3800
598479.79,6909026.58,114.44,3800
598479.52,6909026.59,114.32,3801
598479.44,6909026.59,114.29,3801
598479.44,6909026.59,114.29,3802
598479.38,6909026.6,114.27,3802
598479.58,6909026.59,114.35,3803
598479.55,6909026.59,114.27,3803
598479.55,6909026.59,114.27,3804
598479.53,6909026.59,114.1,3804
598479.38,6909026.6,114.27,3805
598479.29,6909026.6,114.33,3805
598479.29,6909026.6,114.33,3806
598479.05,6909026.61,114.29,3806
598479.58,6909026.58,114.56,3807
598479.56,6909026.58,114.62,3807
598479.48,6909026.59,114.5,3808
598479.46,6909026.59,114.53,3808
598479.46,6909026.59,114.53,3809
598479.46,6909026.59,114.6,3809
598479.41,6909026.59,114.61,3810
598479.4,6909026.59,114.69,3810
598479.78,6909026.58,114.51,3811
598479.77,6909026.57,114.63,3811
598479.82,6909026.57,114.7,3812
598479.87,6909026.57,114.55,3812
598466.31,6909027.14,114.18,3813
598466.12,6909027.15,114.13,3813
598466.12,6909027.15,114.13,3814
598466.04,6909027.15,114.01,3814
598466.04,6909027.15,114.01,3815
598465.95,6909027.16,113.85,3815
598465.95,6909027.16,113.85,3816
598466,6909027.16,113.72,3816
598466.63,6909027.15,112.33,3817
598466.64,6909027.15,112.28,3817
598466.64,6909027.15,112.28,3818
598466.4,6909027.16,112.22,3818
598466.64,6909027.15,112.28,3819
598466.9,6909027.14,112.22,3819
598466.9,6909027.14,112.22,3820
598467.01,6909027.13,112.14,3820
598462.58,6909027.3,113.03,3821
598462.6,6909027.3,112.92,3821
598463.43,6909027.26,113.8,3822
598463.51,6909027.26,113.81,3822
598462.07,6909027.35,114.5,3823
598462.09,6909027.3,114.43,3823
598462.09,6909027.3,114.43,3824
598462.04,6909027.3,114.35,3824
598462.04,6909027.3,114.35,3825
598462,6909027.31,114.26,3825
598462.3,6909027.28,114.59,3826
598462.2,6909027.3,114.54,3826
598462.2,6909027.29,114.54,3827
598462.07,6909027.35,114.5,3827
598462.2,6909027.29,114.54,3828
598462.19,6909027.3,114.47,3828
598462.74,6909027.27,114.59,3829
598462.5,6909027.28,114.67,3829
598462.5,6909027.28,114.67,3830
598462.37,6909027.29,114.63,3830
598462.5,6909027.28,114.67,3831
598462.58,6909027.28,114.69,3831
598462.98,6909027.27,114.93,3832
598462.97,6909027.26,114.93,3832
598462.98,6909027.25,114.93,3833
598463.24,6909027.26,114.95,3833
598463.24,6909027.26,114.95,3834
598463.21,6909027.25,114.79,3834
598461.8,6909027.31,114.27,3835
598461.76,6909027.32,114.3,3835
598461.8,6909027.31,114.27,3836
598461.94,6909027.31,114.27,3836
598461.94,6909027.31,114.27,3837
598462.04,6909027.3,114.35,3837
598461.49,6909027.34,112.89,3838
598461.58,6909027.34,112.79,3838
598461.58,6909027.34,112.79,3839
598461.63,6909027.34,112.76,3839
598461.63,6909027.34,112.76,3840
598461.68,6909027.33,112.74,3840
598461.68,6909027.33,112.74,3841
598461.89,6909027.33,112.73,3841
598463.52,6909027.24,113.82,3842
598463.46,6909027.26,113.87,3842
598463.46,6909027.26,113.87,3843
598463.4,6909027.25,114.13,3843
598466.12,6909027.14,114.46,3844
598466.29,6909027.14,114.52,3844
598465.76,6909027.16,113.89,3845
598465.95,6909027.16,113.85,3845
598466.3,6909027.13,114.52,3846
598466.43,6909027.13,114.46,3846
598466.43,6909027.13,114.46,3847
598466.55,6909027.12,114.32,3847
598466.55,6909027.13,114.32,3847
598466.55,6909027.13,114.32,3848
598466.74,6909027.12,114.28,3848
598467.88,6909027.07,114.49,3849
598468.1,6909027.06,114.47,3849
598468.45,6909027.07,112.6,3850
598468.39,6909027.07,112.32,3850
598468.39,6909027.07,112.32,3851
598467.7,6909027.1,112.16,3851
598468.63,6909027.01,114.53,3852
598468.77,6909027.01,114.48,3852
598470.71,6909026.95,113.89,3853
598470.96,6909026.95,113.8,3853
598471.04,6909026.95,113.62,3854
598470.96,6909026.95,113.43,3854
598470.96,6909026.95,113.8,3855
598470.98,6909026.95,113.59,3855
598470.74,6909026.96,113.45,3856
598470.98,6909026.95,113.47,3856
598470.98,6909026.95,113.47,3857
598470.96,6909026.95,113.43,3857
598471.11,6909026.93,113.66,3858
598471.1,6909026.9,113.76,3858
598471.1,6909026.89,113.76,3859
598471.04,6909026.95,113.62,3859
598468.87,6909027.03,114.55,3860
598468.9,6909027.03,114.66,3860
598468.95,6909027.03,114.68,3861
598469.02,6909027.03,114.72,3861
598468.76,6909027.01,114.48,3862
598468.72,6909027.03,114.6,3862
598468.72,6909027.04,114.6,3862
598468.72,6909027.03,114.6,3863
598468.61,6909027.04,114.63,3863
598468.72,6909027.02,114.6,3864
598468.76,6909027.03,114.65,3864
598468.76,6909027.03,114.65,3865
598468.82,6909027.03,114.72,3865
598468.82,6909027.03,114.72,3866
598468.8,6909027.03,114.75,3866
598468.82,6909027.03,114.72,3867
598468.9,6909027.03,114.72,3867
598468.76,6909027.03,114.65,3868
598468.81,6909027.03,114.65,3868
598468.39,6909027.05,114.62,3869
598468.32,6909027.05,114.66,3869
598468.39,6909027.05,114.62,3870
598468.39,6909027.05,114.68,3870
598468.52,6909027.04,114.57,3871
598468.48,6909027.05,114.61,3871
598468.48,6909027.05,114.61,3872
598468.39,6909027.05,114.62,3872
598468.48,6909027.05,114.61,3873
598468.44,6909027.05,114.7,3873
598469.38,6909027,114.8,3874
598469.55,6909027,114.8,3874
598471.25,6909026.93,114.15,3875
598471.11,6909026.94,114.41,3875
598470.95,6909026.93,114.72,3876
598471.1,6909026.93,114.69,3876
598470.95,6909026.94,114.67,3877
598471.1,6909026.93,114.69,3877
598470.65,6909026.95,114.79,3878
598470.79,6909026.95,114.73,3878
598470.79,6909026.95,114.73,3879
598470.81,6909026.95,114.7,3879
598470.79,6909026.95,114.73,3880
598470.95,6909026.93,114.72,3880
598469.9,6909026.98,114.22,3881
598469.83,6909026.99,114.52,3881
598471.02,6909026.94,114.34,3882
598471.03,6909026.94,114.4,3882
598470,6909026.96,113.55,3883
598470,6909026.99,113.48,3883
598470,6909026.96,113.55,3884
598469.95,6909026.98,113.83,3884
598470.32,6909026.98,113.51,3885
598470.32,6909026.97,113.69,3885
598470.26,6909026.98,113.67,3886
598470.27,6909026.98,113.52,3886
598470.42,6909026.97,113.46,3887
598470.64,6909026.96,113.48,3887
598470.72,6909026.96,113.5,3888
598470.71,6909026.95,113.89,3888
598470.75,6909026.96,113.75,3889
598470.75,6909026.96,113.57,3889
598470.83,6909026.96,113.37,3890
598470.8,6909026.96,113.41,3890
598470.49,6909026.97,113.43,3891
598470.11,6909026.99,113.54,3891
598470.39,6909026.98,113.46,3892
598470.32,6909026.98,113.61,3892
598471.1,6909026.89,113.76,3893
598471.11,6909026.94,113.91,3893
598471.58,6909026.92,113.99,3894
598471.6,6909026.92,113.65,3894
598471.68,6909026.92,114.16,3895
598471.58,6909026.92,113.99,3895
598471.58,6909026.92,113.99,3896
598471.58,6909026.92,114.06,3896
598471.48,6909026.92,114.14,3897
598471.53,6909026.92,113.99,3897
598472.16,6909026.89,114.2,3898
598472.14,6909026.9,114.08,3898
598472.16,6909026.89,114.2,3899
598472.1,6909026.9,114.18,3899
598471.65,6909026.91,114.5,3900
598471.7,6909026.91,114.42,3900
598471.82,6909026.91,114.44,3901
598471.65,6909026.91,114.5,3901
598472.54,6909026.88,114.71,3902
598472.84,6909026.86,114.68,3902
598472.71,6909026.87,114.84,3903
598472.75,6909026.87,114.77,3903
598472.71,6909026.87,114.84,3904
598472.68,6909026.87,114.88,3904
598472.67,6909026.87,114.78,3905
598472.89,6909026.86,114.76,3905
598472.54,6909026.88,114.71,3906
598472.38,6909026.88,114.75,3906
598472.38,6909026.88,114.75,3907
598472.25,6909026.89,114.84,3907
598471.54,6909026.92,114.99,3908
598471.68,6909026.91,114.98,3908
598471.69,6909026.9,114.98,3909
598471.77,6909026.91,115.01,3909
598471.77,6909026.91,115.01,3910
598471.88,6909026.9,114.98,3910
598471.88,6909026.9,114.98,3911
598471.89,6909026.9,115.06,3911
598471.93,6909026.9,114.96,3912
598471.88,6909026.9,114.98,3912
598471.77,6909026.91,115.01,3913
598471.84,6909026.9,115.04,3913
598471.8,6909026.9,115.11,3914
598471.66,6909026.91,115.03,3914
598471.29,6909026.93,115.1,3915
598471.42,6909026.92,115.07,3915
598471.42,6909026.92,115.07,3916
598471.42,6909026.92,115.1,3916
598471.42,6909026.92,115.07,3917
598471.48,6909026.92,115,3917
598471.48,6909026.92,115,3918
598471.5,6909026.92,114.94,3918
598473.36,6909026.84,114.35,3919
598473.45,6909026.84,114.37,3919
598473.45,6909026.84,114.37,3920
598473.49,6909026.84,114.37,3920
598473.44,6909026.84,114.46,3921
598473.49,6909026.84,114.37,3921
598473.45,6909026.84,114.37,3922
598473.45,6909026.84,114.34,3922
598473.49,6909026.83,114.37,3923
598473.58,6909026.83,114.4,3923
598473.77,6909026.83,114.59,3924
598473.62,6909026.83,114.55,3924
598473.62,6909026.83,114.55,3925
598473.58,6909026.83,114.51,3925
598473.62,6909026.83,114.55,3926
598473.55,6909026.84,114.54,3926
598473.62,6909026.83,114.55,3927
598473.64,6909026.83,114.61,3927
598473.51,6909026.84,114.47,3928
598473.7,6909026.83,114.52,3928
598473.59,6909026.83,114.55,3929
598473.61,6909026.83,114.48,3929
598473.73,6909026.83,114.5,3930
598473.67,6909026.83,114.36,3930
598473.55,6909026.84,114.54,3931
598473.46,6909026.84,114.56,3931
598473.54,6909026.84,114.55,3932
598473.49,6909026.84,114.48,3932
598473.49,6909026.84,114.44,3933
598473.51,6909026.84,114.47,3933
598473.57,6909026.84,114.49,3934
598473.5,6909026.84,114.5,3934
598473.33,6909026.85,114.51,3935
598473.42,6909026.84,114.64,3935
598473.42,6909026.84,114.64,3936
598473.51,6909026.84,114.69,3936
598473.35,6909026.84,114.7,3937
598473.42,6909026.84,114.72,3937
598473.42,6909026.84,114.72,3938
598473.51,6909026.84,114.69,3938
598473.42,6909026.84,114.72,3939
598473.39,6909026.84,114.65,3939
598473.39,6909026.84,114.68,3940
598473.51,6909026.84,114.69,3940
598473.47,6909026.84,114.75,3941
598473.51,6909026.84,114.74,3941
598473.62,6909026.83,114.66,3942
598473.51,6909026.84,114.69,3942
598473.62,6909026.83,114.66,3943
598473.69,6909026.83,114.68,3943
598473.65,6909026.83,114.1,3944
598473.71,6909026.83,113.95,3944
598473.75,6909026.83,113.75,3945
598473.65,6909026.83,113.92,3945
598473.82,6909026.83,113.77,3946
598473.81,6909026.83,113.84,3946
598473.74,6909026.83,113.79,3947
598473.85,6909026.82,113.8,3947
598474.04,6909026.82,114.07,3948
598474.02,6909026.82,113.97,3948
598474.02,6909026.82,113.97,3949
598474,6909026.82,113.97,3949
598474.02,6909026.82,113.97,3950
598474.03,6909026.82,113.88,3950
598473.25,6909026.85,114.14,3951
598473.29,6909026.85,114.19,3951
598473.29,6909026.85,114.19,3952
598473.56,6909026.84,114.26,3952
598469.82,6909026.99,114.57,3953
598469.83,6909026.99,114.76,3953
598472.07,6909026.9,114.66,3954
598471.97,6909026.9,114.79,3954
598471.85,6909026.9,114.88,3955
598471.69,6909026.9,114.98,3955
598472.46,6909026.87,114.98,3956
598472.3,6909026.88,114.96,3956
598472.3,6909026.88,114.96,3957
598472.08,6909026.9,114.97,3957
598472.32,6909026.88,114.31,3958
598472.36,6909026.89,114.25,3958
598472.36,6909026.89,114.25,3959
598472.49,6909026.88,114.2,3959
598472.17,6909026.89,114.2,3960
598472.33,6909026.89,114.26,3960
598472.33,6909026.89,114.26,3961
598472.36,6909026.89,114.25,3961
598472.47,6909026.88,114.34,3962
598472.49,6909026.88,114.2,3962
598472.36,6909026.89,114.25,3963
598472.48,6909026.88,114.26,3963
598472.69,6909026.87,114.22,3964
598472.84,6909026.87,114.22,3964
598473.38,6909026.84,114.24,3965
598473.24,6909026.85,114.24,3965
598472.8,6909026.87,114.25,3966
598472.79,6909026.87,114.31,3966
598472.59,6909026.88,114.73,3967
598472.6,6909026.87,114.69,3967
598472.6,6909026.87,114.69,3968
598472.56,6909026.87,114.66,3968
598472.6,6909026.87,114.69,3969
598472.68,6909026.87,114.65,3969
598472.59,6909026.88,114.73,3970
598472.58,6909026.87,114.79,3970
598472.58,6909026.87,114.79,3971
598472.66,6909026.87,114.8,3971
598472.27,6909026.89,114.88,3972
598472.35,6909026.88,114.95,3972
598472.27,6909026.89,114.88,3973
598472.39,6909026.88,114.91,3973
598472.39,6909026.88,114.91,3974
598472.46,6909026.88,114.94,3974
598473.26,6909026.84,114.67,3975
598473.31,6909026.84,114.71,3975
598473.31,6909026.84,114.71,3976
598473.41,6909026.84,114.73,3976
598472.97,6909026.86,114.13,3977
598472.99,6909026.86,114.2,3977
598472.99,6909026.86,114.2,3978
598473.01,6909026.86,114.25,3978
598473.02,6909026.86,114.34,3979
598473.06,6909026.86,114.51,3979
598472.92,6909026.86,114.09,3980
598473.07,6909026.86,114.05,3980
598473.54,6909026.84,113.67,3981
598473.61,6909026.84,113.57,3981
598473.16,6909026.87,113.04,3982
598473,6909026.87,113.09,3982
598473,6909026.87,113.09,3983
598472.87,6909026.88,113.21,3983
598472.18,6909026.92,112.72,3984
598472.49,6909026.9,112.57,3984
598472.49,6909026.9,112.57,3985
598472.72,6909026.89,112.45,3985
598470.8,6909026.96,112.47,3986
598470.81,6909026.97,112.36,3986
598470.81,6909026.97,112.36,3987
598470.84,6909026.96,112.16,3987
598472.71,6909026.88,113.38,3988
598472.81,6909026.88,113.22,3988
598472.81,6909026.88,113.22,3989
598472.8,6909026.88,113.01,3989
598472.72,6909026.89,112.45,3990
598472.76,6909026.87,112.18,3990
598476.2,6909026.73,112.23,3991
598476.58,6909026.72,112.21,3991
598473.9,6909026.81,114.67,3992
598474.11,6909026.8,114.64,3992
598474.18,6909026.81,113.75,3993
598474,6909026.83,113.77,3993
598474,6909026.83,113.77,3994
598473.89,6909026.82,113.75,3994
598474,6909026.81,113.97,3995
598474.07,6909026.79,114.16,3995
598474.11,6909026.81,114.32,3996
598474.17,6909026.81,114.37,3996
598474.17,6909026.81,114.37,3997
598474.18,6909026.81,114.44,3997
598476.47,6909026.73,113.07,3998
598476.28,6909026.73,113.39,3998
598474.28,6909026.81,114.58,3999
598474.92,6909026.78,114.58,3999
598474.92,6909026.78,114.58,4000
598475.33,6909026.76,114.65,4000
598475.33,6909026.76,114.65,4001
598475.72,6909026.74,114.84,4001
598476.47,6909026.71,113.8,4002
598476.09,6909026.73,114.08,4002
598476.09,6909026.73,114.08,4003
598475.89,6909026.74,114.25,4003
598475.89,6909026.74,114.25,4004
598475.75,6909026.74,114.57,4004
598475.75,6909026.74,114.57,4005
598475.72,6909026.74,114.84,4005
598475.06,6909026.75,113.87,4006
598475.09,6909026.77,113.75,4006
598475.72,6909026.74,114.84,4007
598475.96,6909026.73,114.94,4007
598475.96,6909026.73,114.94,4008
598476.35,6909026.72,114.97,4008
598476.35,6909026.72,114.97,4009
598476.57,6909026.71,114.99,4009
598467.34,6909027.1,114.37,4010
598467.61,6909027.08,114.51,4010
598467.61,6909027.08,114.51,4011
598467.62,6909027.08,114.62,4011
598467.26,6909027.09,114.91,4012
598467.94,6909027.06,114.9,4012
598467.94,6909027.06,114.9,4013
598468.6,6909027.04,114.85,4013
598468.6,6909027.04,114.85,4014
598469,6909027.03,114.77,4014
598466.99,6909027.1,114.48,4015
598466.92,6909027.11,114.6,4015
598466.92,6909027.11,114.6,4016
598466.89,6909027.11,114.67,4016
598466.89,6909027.11,114.67,4017
598466.87,6909027.11,114.93,4017
598466.63,6909027.12,114.75,4018
598466.67,6909027.12,114.73,4018
598466.67,6909027.12,114.73,4019
598466.78,6909027.11,114.73,4019
598467.11,6909027.1,114.63,4020
598467.38,6909027.09,114.71,4020
598467.28,6909027.09,114.68,4021
598467.39,6909027.09,114.67,4021
598466.81,6909027.11,114.83,4022
598466.87,6909027.11,114.85,4022
598466.8,6909027.11,114.9,4023
598466.75,6909027.11,114.96,4023
598466.8,6909027.11,114.96,4023
598466.8,6909027.11,114.96,4024
598466.83,6909027.11,114.95,4024
598466.83,6909027.11,114.95,4025
598466.86,6909027.11,114.93,4025
598466.75,6909027.11,114.96,4026
598466.8,6909027.11,114.96,4026
598467.16,6909027.1,114.94,4027
598467.26,6909027.09,114.91,4027
598467.18,6909027.09,114.4,4028
598467.34,6909027.1,114.37,4028
598466.06,6909027.14,114.13,4029
598466.05,6909027.15,114.06,4029
598466.05,6909027.15,114.06,4030
598466.04,6909027.15,114.01,4030
598466.04,6909027.15,114.01,4031
598466.03,6909027.15,113.86,4031
598466.47,6909027.16,115.05,4032
598466.75,6909027.11,114.96,4032
598467,6909027.11,114.47,4033
598467.15,6909027.1,114.38,4033
598467.15,6909027.1,114.38,4034
598467.34,6909027.1,114.37,4034
598465.18,6909027.18,114.39,4035
598465.31,6909027.17,114.58,4035
598465.31,6909027.17,114.58,4036
598465.69,6909027.16,114.65,4036
598465.69,6909027.16,114.65,4037
598466.19,6909027.14,114.62,4037
598466.19,6909027.13,114.62,4038
598466.39,6909027.13,114.53,4038
598466.39,6909027.13,114.53,4039
598466.43,6909027.13,114.46,4039
598466.55,6909027.12,114.32,4040
598466.59,6909027.13,114.26,4040
598466.06,6909027.14,114.13,4041
598466.11,6909027.15,114.36,4041
598465.2,6909027.17,114.3,4042
598465.18,6909027.18,114.39,4042
598464.44,6909027.2,114.8,4043
598464.26,6909027.21,114.91,4043
598464.44,6909027.2,114.8,4044
598464.51,6909027.2,114.75,4044
598464.51,6909027.2,114.75,4045
598464.52,6909027.2,114.75,4045
598464.54,6909027.2,114.68,4045
598464.52,6909027.2,114.75,4046
598464.69,6909027.2,114.7,4046
598464.51,6909027.2,114.39,4047
598464.51,6909027.21,114.35,4047
598479.39,6909026.6,114.02,4048
598479.62,6909026.56,113.99,4048
598478.26,6909026.63,114.27,4049
598478.23,6909026.64,114.4,4049
598478.26,6909026.63,114.27,4050
598478.49,6909026.63,114.27,4050
598478.26,6909026.63,114.27,4051
598478.34,6909026.64,114.36,4051
598476.91,6909026.69,114.16,4052
598477.03,6909026.69,114.29,4052
598478.86,6909026.56,114.29,4053
598479.21,6909026.61,114.07,4053
598478.4,6909026.63,114.91,4054
598478.6,6909026.62,114.89,4054
598478.6,6909026.62,114.89,4055
598478.94,6909026.61,114.82,4055
598479.42,6909026.59,114.82,4056
598479.79,6909026.57,114.71,4056
598479.79,6909026.57,114.71,4057
598479.82,6909026.56,114.7,4057
598479.98,6909026.57,114.73,4057
598479.98,6909026.57,114.73,4058
598480.12,6909026.56,114.71,4058
598480.12,6909026.56,114.71,4059
598480.15,6909026.56,114.68,4059
598480.15,6909026.56,114.68,4060
598480.3,6909026.56,114.67,4060
598480.31,6909026.56,114.66,4061
598480.5,6909026.55,114.44,4061
598480.5,6909026.55,114.44,4062
598480.7,6909026.54,114.36,4062
598478.94,6909026.61,114.82,4063
598478.97,6909026.61,114.81,4063
598478.28,6909026.65,112.83,4064
598478.29,6909026.65,113.02,4064
598478.4,6909026.63,113.48,4065
598478.29,6909026.65,113.02,4065
598478.64,6909026.62,114.08,4066
598478.68,6909026.63,114.06,4066
598478.68,6909026.63,114.06,4067
598479.21,6909026.61,114.07,4067
598478.24,6909026.64,113.33,4068
598477.96,6909026.65,113.34,4068
598478.29,6909026.62,113.04,4069
598478.56,6909026.63,113.08,4069
598478.53,6909026.63,113.08,4070
598478.61,6909026.63,112.82,4070
598479.11,6909026.6,113.54,4071
598479.2,6909026.6,112.95,4071
598479.15,6909026.61,113.12,4072
598479.31,6909026.6,113.23,4072
598479.21,6909026.61,114.07,4073
598479.23,6909026.6,113.13,4073
598479.23,6909026.6,113.13,4074
598479.32,6909026.6,113,4074
598478.26,6909026.63,114.27,4075
598478.36,6909026.61,113.92,4075
598478.4,6909026.62,113.48,4076
598478.56,6909026.63,113.5,4076
598478.56,6909026.63,113.5,4077
598479.08,6909026.61,113.79,4077
598479.08,6909026.61,113.79,4078
598479.39,6909026.6,114.02,4078
598482.81,6909026.45,113.45,4079
598482.93,6909026.45,113.14,4079
598482.93,6909026.45,113.14,4080
598482.97,6909026.44,112.8,4080
598483.15,6909026.44,113.36,4081
598483.19,6909026.44,113.1,4081
598483.2,6909026.44,113.5,4082
598483.25,6909026.44,113.32,4082
598481.95,6909026.49,113.83,4083
598482.02,6909026.49,113.44,4083
598482.02,6909026.49,113.44,4084
598482.21,6909026.47,112.86,4084
598483.67,6909026.42,112.97,4085
598483.68,6909026.41,112.72,4085
598483.44,6909026.43,113.3,4086
598483.48,6909026.43,113.12,4086
598483.71,6909026.42,113.44,4087
598484.31,6909026.4,113.41,4087
598483.83,6909026.41,113.29,4088
598483.72,6909026.42,113.83,4088
598483.72,6909026.42,113.83,4089
598483.7,6909026.51,113.92,4089
598483.12,6909026.44,114.01,4090
598483.18,6909026.44,113.91,4090
598483.25,6909026.44,113.99,4091
598483.27,6909026.44,113.59,4091
598483.18,6909026.44,113.91,4092
598483.27,6909026.44,113.9,4092
598483.32,6909026.44,113.83,4093
598483.24,6909026.44,113.65,4093
598483.32,6909026.44,113.83,4094
598483.36,6909026.43,113.97,4094
598482.89,6909026.45,114.2,4095
598482.89,6909026.44,114.2,4095
598482.89,6909026.44,114.2,4096
598482.78,6909026.45,114.23,4096
598482.78,6909026.45,114.23,4097
598482.57,6909026.46,114.3,4097
598482.78,6909026.44,114.22,4098
598482.85,6909026.45,114.09,4098
598482.85,6909026.45,114.09,4099
598482.83,6909026.45,114.01,4099
598482.85,6909026.45,114.09,4100
598483.12,6909026.44,114.01,4100
598483.09,6909026.39,114.18,4101
598483.06,6909026.44,114.02,4101
598483.09,6909026.39,114.18,4102
598483.18,6909026.45,114.26,4102
598482.08,6909026.48,114.25,4103
598482.12,6909026.48,114.48,4103
598481.8,6909026.49,114.26,4104
598482.08,6909026.48,114.22,4104
598481.68,6909026.5,114.33,4105
598481.68,6909026.5,114.25,4105
598481.83,6909026.5,113.89,4106
598481.71,6909026.5,114.1,4106
598481.77,6909026.5,114.09,4107
